norte,oeste,sul,quartos,area,preco
1,0,0,1.6094379124341003,5.831882477283517,8.412054873292933
0,0,0,1.0986122886681096,4.787491742782046,7.601402334583733
0,0,0,0.6931471805599453,2.3978952727983707,5.993961427306569
0,0,0,0.6931471805599453,4.110873864173311,7.170888478512505
0,0,1,1.3862943611198906,5.3981627015177525,8.699681400989514
0,0,0,1.3862943611198906,5.198497031265826,7.824445930877619
0,0,0,1.0986122886681096,4.51085950651685,7.496097345175956
0,1,0,1.3862943611198906,5.501258210544727,8.281723990411392
0,1,0,1.6094379124341003,5.303304908059076,9.581972891547895
0,0,1,2.3978952727983707,6.621405651764134,10.239995502805316
0,1,0,1.0986122886681096,4.394449154672439,7.1316985104669115
0,0,1,1.791759469228055,4.48863636973214,9.04793908261736
0,0,0,0.6931471805599453,3.8918202981106265,6.68586094706836
0,1,0,1.3862943611198906,4.61512051684126,7.824445930877619
0,0,1,1.3862943611198906,5.351858133476067,8.517393171418904
0,1,0,0.6931471805599453,4.2626798770413155,7.313886831633462
0,1,0,1.0986122886681096,5.5254529391317835,9.305832353435404
0,1,0,0.6931471805599453,5.2832037287379885,8.699681400989514
1,0,0,1.3862943611198906,5.680172609017068,8.294299608857235
1,0,0,1.3862943611198906,5.303304908059076,8.294299608857235
0,1,0,1.3862943611198906,5.303304908059076,8.517393171418904
1,0,0,1.3862943611198906,4.61512051684126,7.696667081526462
0,0,0,1.0986122886681096,4.61512051684126,7.170888478512505
1,0,0,1.0986122886681096,4.61512051684126,7.438971592395862
0,0,0,1.3862943611198906,4.983606621708336,7.8636512654486515
0,0,0,0.6931471805599453,3.9512437185814275,6.523562306149512
1,0,0,1.0986122886681096,4.330733340286331,7.601402334583733
0,0,0,1.3862943611198906,5.327876168789581,8.77971129020447
0,0,0,0.6931471805599453,4.2626798770413155,7.00397413672268
1,0,0,1.3862943611198906,5.5254529391317835,8.517393171418904
0,1,0,1.0986122886681096,4.875197323201151,7.601402334583733
1,0,0,1.6094379124341003,5.420534999272286,8.35490952835879
0,0,1,1.3862943611198906,5.442417710521793,9.210440366976517
0,1,0,1.3862943611198906,4.875197323201151,8.006700845440367
0,0,0,1.0986122886681096,3.4339872044851463,6.803505257608338
0,0,0,1.3862943611198906,4.2626798770413155,7.409136443920128
0,1,0,1.0986122886681096,4.61512051684126,7.741099090035366
1,0,0,1.3862943611198906,4.875197323201151,8.006700845440367
0,0,0,0.6931471805599453,3.4339872044851463,6.621405651764134
0,1,0,0.6931471805599453,3.4339872044851463,7.00397413672268
0,0,0,1.0986122886681096,4.02535169073515,6.7464121285733745
0,0,0,1.3862943611198906,4.653960350157523,7.783640596221253
0,0,1,1.3862943611198906,5.14166355650266,8.922791623969637
1,0,0,1.791759469228055,4.454347296253507,7.550135342488429
0,1,0,1.3862943611198906,5.198497031265826,8.160803920954665
0,0,1,1.6094379124341003,5.926926025970411,9.210440366976517
1,0,0,1.0986122886681096,4.663439094112067,7.824445930877619
0,1,0,0.6931471805599453,3.4339872044851463,6.55250788703459
0,0,0,1.3862943611198906,5.303304908059076,8.517393171418904
0,0,1,0.6931471805599453,3.9318256327243257,6.85751406254539
0,1,0,1.3862943611198906,5.786897381366708,9.546884034617925
0,0,0,1.3862943611198906,5.318119993844216,7.8636512654486515
0,1,0,0.6931471805599453,3.8712010109078907,7.00397413672268
1,0,0,1.3862943611198906,5.351858133476067,8.160803920954665
0,1,0,1.3862943611198906,5.673323267171493,8.612685172875459
1,0,0,1.0986122886681096,4.02535169073515,7.0909098220799835
0,0,1,1.3862943611198906,5.303304908059076,8.24301946898925
0,0,0,1.3862943611198906,4.919980925828125,8.006700845440367
0,0,0,0.6931471805599453,3.58351893845611,6.68586094706836
0,0,1,1.6094379124341003,5.886104031450156,9.741027444837728
0,0,0,1.0986122886681096,5.707110264748875,8.987321812850125
0,0,0,1.0986122886681096,4.795790545596741,7.824445930877619
1,0,0,1.0986122886681096,5.8888779583328805,6.85751406254539
0,0,1,1.6094379124341003,5.442417710521793,8.987321812850125
0,0,0,0.6931471805599453,4.110873864173311,6.398594934535208
0,1,0,2.0794415416798357,5.993961427306569,9.392745258631441
0,0,0,0.6931471805599453,3.4339872044851463,6.398594934535208
0,0,1,1.3862943611198906,5.5254529391317835,9.99884318585288
0,0,0,1.0986122886681096,4.110873864173311,7.438971592395862
0,0,1,0.6931471805599453,3.9318256327243257,6.478509642208569
0,0,1,2.639057329615259,6.2166061010848646,9.61587214452889
0,0,0,1.0986122886681096,4.51085950651685,7.496097345175956
0,0,1,0.6931471805599453,3.4339872044851463,6.398594934535208
1,0,0,0.6931471805599453,3.9318256327243257,6.621405651764134
1,0,0,1.6094379124341003,5.707110264748875,8.517393171418904
1,0,0,1.0986122886681096,4.2626798770413155,7.170888478512505
0,0,0,1.3862943611198906,5.198497031265826,8.294299608857235
1,0,0,1.0986122886681096,4.51085950651685,6.90875477931522
0,0,0,1.0986122886681096,4.143134726391533,7.244941546337007
0,0,0,0.6931471805599453,2.3978952727983707,6.398594934535208
1,0,0,0.6931471805599453,3.9318256327243257,6.7464121285733745
0,0,1,1.3862943611198906,6.175867270105761,9.852246888342531
1,0,0,0.6931471805599453,3.828641396489095,6.898714534329988
0,1,0,0.6931471805599453,3.784189633918261,6.68586094706836
1,0,0,1.6094379124341003,4.110873864173311,7.741099090035366
1,0,0,1.3862943611198906,5.198497031265826,8.699681400989514
0,1,0,1.0986122886681096,5.786897381366708,9.472781556562168
0,0,1,0.6931471805599453,3.828641396489095,6.478509642208569
0,1,0,0.6931471805599453,3.4339872044851463,6.55250788703459
0,0,0,1.3862943611198906,4.68213122712422,7.901377353792616
0,1,0,1.0986122886681096,5.303304908059076,9.210440366976517
1,0,0,1.0986122886681096,4.110873864173311,7.00397413672268
0,0,0,0.6931471805599453,3.828641396489095,6.621405651764134
0,0,0,0.6931471805599453,4.61512051684126,6.90875477931522
0,0,1,1.6094379124341003,6.042632833682381,8.748463629942055
0,0,0,1.0986122886681096,4.51085950651685,7.741099090035366
1,0,0,1.6094379124341003,5.198497031265826,8.612685172875459
0,0,1,1.6094379124341003,6.133398042996649,10.308985993422082
0,0,1,1.3862943611198906,5.424950017481403,8.294049640102028
0,0,0,1.0986122886681096,3.9318256327243257,7.0909098220799835
1,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
0,0,0,1.0986122886681096,3.9318256327243257,6.90875477931522
0,0,1,2.3978952727983707,5.860786223465865,9.472781556562168
0,0,1,1.3862943611198906,6.55250788703459,10.308985993422082
1,0,0,0.6931471805599453,3.713572066704308,6.621405651764134
0,1,0,1.6094379124341003,6.2166061010848646,8.699681400989514
1,0,0,1.3862943611198906,5.303304908059076,7.824445930877619
1,0,0,0.6931471805599453,4.110873864173311,6.580639137284949
0,0,1,0.6931471805599453,3.713572066704308,6.478509642208569
0,0,1,1.6094379124341003,5.971261839790462,9.79823814181703
0,1,0,1.6094379124341003,6.111467339502679,8.699681400989514
0,0,0,1.0986122886681096,4.394449154672439,7.496097345175956
0,0,1,1.791759469228055,5.5254529391317835,8.612685172875459
1,0,0,1.3862943611198906,4.875197323201151,8.160803920954665
0,0,1,1.3862943611198906,5.14166355650266,9.392745258631441
0,1,0,0.6931471805599453,3.5553480614894135,6.716594773520978
0,0,1,1.0986122886681096,5.017279836814924,8.006700845440367
1,0,0,0.6931471805599453,3.713572066704308,6.68586094706836
0,0,0,1.0986122886681096,5.860786223465865,7.937731775260109
1,0,0,1.0986122886681096,5.484796933490655,8.517393171418904
0,0,0,1.0986122886681096,4.795790545596741,7.208600337960199
0,0,0,1.3862943611198906,5.707110264748875,8.160803920954665
0,0,1,1.0986122886681096,3.912023005428146,7.438971592395862
0,1,0,1.0986122886681096,4.948759890378168,8.101980731853192
0,0,1,0.6931471805599453,3.713572066704308,6.478509642208569
1,0,0,1.3862943611198906,5.707110264748875,8.006700845440367
0,0,0,0.6931471805599453,2.3978952727983707,6.68586094706836
0,1,0,1.3862943611198906,5.8522024797744745,9.392745258631441
0,0,0,1.0986122886681096,4.51085950651685,7.696667081526462
1,0,0,1.0986122886681096,4.61512051684126,8.294299608857235
0,1,0,0.6931471805599453,3.8501476017100584,6.90875477931522
1,0,0,1.3862943611198906,5.420534999272286,8.006700845440367
0,0,0,1.0986122886681096,4.394449154672439,7.496097345175956
1,0,0,1.0986122886681096,4.110873864173311,7.170888478512505
0,0,0,1.3862943611198906,4.919980925828125,8.294299608857235
0,1,0,1.0986122886681096,4.875197323201151,8.006700845440367
0,1,0,1.0986122886681096,4.795790545596741,7.438971592395862
0,0,1,1.6094379124341003,4.394449154672439,8.699681400989514
0,0,0,1.0986122886681096,4.110873864173311,7.3783837129967145
0,0,1,2.1972245773362196,5.8888779583328805,8.987321812850125
0,0,1,1.6094379124341003,5.707110264748875,9.680406499268875
1,0,0,1.0986122886681096,4.51085950651685,7.601402334583733
0,0,0,1.3862943611198906,5.123963979403259,8.160803920954665
0,1,0,0.6931471805599453,5.805134968916488,9.546884034617925
1,0,0,1.3862943611198906,5.14166355650266,7.550135342488429
0,1,0,0.6931471805599453,4.31748811353631,8.699681400989514
1,0,0,0.6931471805599453,4.394449154672439,6.803505257608338
0,0,1,1.3862943611198906,4.927253685157205,7.741099090035366
0,0,1,1.3862943611198906,5.5053315359323625,8.853808274977197
0,1,0,1.3862943611198906,5.153291594497779,8.412054873292933
0,1,0,1.6094379124341003,6.068425588244111,9.210440366976517
0,0,1,0.6931471805599453,6.2166061010848646,10.571342565808699
0,0,0,1.0986122886681096,4.51085950651685,7.313886831633462
0,0,1,1.3862943611198906,5.993961427306569,9.210440366976517
0,0,0,0.6931471805599453,3.58351893845611,6.55250788703459
0,0,0,0.6931471805599453,3.044522437723423,6.90875477931522
0,0,1,1.0986122886681096,4.394449154672439,7.3783837129967145
1,0,0,0.6931471805599453,3.6375861597263857,6.621405651764134
0,1,0,1.3862943611198906,5.198497031265826,7.912423121473705
0,0,1,1.3862943611198906,5.484796933490655,8.824824939175638
1,0,0,1.0986122886681096,4.2626798770413155,7.496097345175956
0,1,0,1.3862943611198906,5.198497031265826,7.741099090035366
0,1,0,1.3862943611198906,5.5254529391317835,8.071218539969863
0,0,1,1.3862943611198906,4.61512051684126,7.601402334583733
0,0,0,1.0986122886681096,4.2626798770413155,6.90875477931522
0,1,0,1.6094379124341003,5.351858133476067,7.901377353792616
0,0,1,0.6931471805599453,5.564520407322694,9.210440366976517
0,1,0,1.3862943611198906,5.14166355650266,7.438971592395862
0,0,0,1.0986122886681096,3.713572066704308,6.68586094706836
1,0,0,1.6094379124341003,5.541263545158426,8.006700845440367
0,1,0,1.0986122886681096,3.9318256327243257,6.68586094706836
0,1,0,1.3862943611198906,5.707110264748875,9.680406499268875
0,1,0,1.6094379124341003,6.3818160174060985,9.61587214452889
1,0,0,1.0986122886681096,4.51085950651685,6.957497370876951
0,0,1,1.6094379124341003,6.091309882077698,8.77971129020447
0,0,0,1.3862943611198906,4.795790545596741,8.006700845440367
0,0,0,1.3862943611198906,5.081404364984463,7.601402334583733
0,1,0,0.6931471805599453,3.713572066704308,6.311734809152915
0,0,1,1.6094379124341003,6.2166061010848646,9.61587214452889
0,1,0,1.3862943611198906,4.795790545596741,8.517393171418904
1,0,0,0.6931471805599453,3.4339872044851463,6.898714534329988
0,0,1,0.6931471805599453,3.258096538021482,6.2166061010848646
1,0,0,1.0986122886681096,4.2626798770413155,7.244941546337007
0,0,1,1.3862943611198906,4.948759890378168,8.853808274977197
1,0,0,1.0986122886681096,4.709530201312334,7.824445930877619
1,0,0,1.6094379124341003,5.860786223465865,8.160803920954665
0,1,0,2.1972245773362196,5.5254529391317835,8.987321812850125
0,0,0,1.0986122886681096,4.51085950651685,7.00397413672268
0,0,0,1.3862943611198906,5.351858133476067,8.160803920954665
0,0,0,1.3862943611198906,4.912654885736052,8.006700845440367
0,0,0,0.6931471805599453,3.6888794541139363,6.7464121285733745
0,1,0,0.6931471805599453,3.713572066704308,6.68586094706836
0,1,0,0.6931471805599453,4.110873864173311,6.398594934535208
0,0,0,0.6931471805599453,2.3978952727983707,6.803505257608338
0,1,0,1.3862943611198906,5.993961427306569,9.61587214452889
0,0,0,1.3862943611198906,5.707110264748875,7.550135342488429
0,0,1,1.0986122886681096,4.2626798770413155,7.170888478512505
0,0,1,1.6094379124341003,6.621405651764134,9.975854724662028
1,0,0,0.6931471805599453,3.4339872044851463,7.170888478512505
0,0,0,1.3862943611198906,6.066108090103747,8.188966863648876
0,0,0,1.3862943611198906,5.017279836814924,7.8636512654486515
1,0,0,1.3862943611198906,5.081404364984463,8.006700845440367
0,0,1,1.3862943611198906,6.2166061010848646,8.699681400989514
0,1,0,1.0986122886681096,4.2626798770413155,7.3783837129967145
0,0,0,1.3862943611198906,2.3978952727983707,7.170888478512505
0,1,0,1.3862943611198906,4.795790545596741,8.517393171418904
1,0,0,1.0986122886681096,4.51085950651685,7.0909098220799835
0,0,0,1.0986122886681096,4.912654885736052,7.696667081526462
1,0,0,1.3862943611198906,4.110873864173311,6.803505257608338
0,1,0,1.0986122886681096,4.709530201312334,7.824445930877619
0,0,1,1.3862943611198906,4.653960350157523,7.741099090035366
0,1,0,0.6931471805599453,4.2626798770413155,7.0909098220799835
0,1,0,1.0986122886681096,5.017279836814924,8.160803920954665
0,1,0,1.6094379124341003,6.78897174299217,10.645448706505872
0,0,0,1.0986122886681096,4.51085950651685,7.313886831633462
1,0,0,1.6094379124341003,5.303304908059076,7.937731775260109
1,0,0,1.6094379124341003,5.993961427306569,8.517393171418904
0,1,0,0.6931471805599453,4.110873864173311,6.90875477931522
1,0,0,1.0986122886681096,5.5254529391317835,7.0909098220799835
0,1,0,0.6931471805599453,3.8501476017100584,7.0909098220799835
0,0,0,1.0986122886681096,4.795790545596741,7.3783837129967145
0,0,0,1.0986122886681096,3.9318256327243257,7.1316985104669115
1,0,0,1.0986122886681096,5.123963979403259,8.160803920954665
0,0,1,1.791759469228055,4.867534450455582,8.006700845440367
0,1,0,1.6094379124341003,5.860786223465865,9.210440366976517
1,0,0,1.3862943611198906,6.175867270105761,8.216358332386156
1,0,0,1.0986122886681096,4.61512051684126,7.741099090035366
1,0,0,1.3862943611198906,5.6240175061873385,8.412054873292933
0,0,1,0.6931471805599453,4.836281906951478,6.68586094706836
0,0,1,1.0986122886681096,4.836281906951478,6.90875477931522
1,0,0,0.6931471805599453,3.9318256327243257,6.55250788703459
1,0,0,0.6931471805599453,4.2626798770413155,6.55250788703459
1,0,0,1.6094379124341003,6.016157159698354,8.160803920954665
0,0,0,1.0986122886681096,4.836281906951478,7.00397413672268
0,1,0,0.6931471805599453,3.258096538021482,6.55250788703459
0,0,1,1.0986122886681096,4.795790545596741,8.101980731853192
0,0,1,1.3862943611198906,5.583496308781699,8.853808274977197
0,0,1,1.3862943611198906,5.198497031265826,8.160803920954665
0,1,0,0.6931471805599453,3.58351893845611,6.398594934535208
1,0,0,0.6931471805599453,3.8918202981106265,7.208600337960199
0,1,0,1.0986122886681096,4.709530201312334,8.412054873292933
0,1,0,1.9459101490553132,5.8888779583328805,9.488047863280759
0,0,0,1.0986122886681096,4.394449154672439,7.824445930877619
0,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
0,1,0,1.0986122886681096,4.61512051684126,7.650168700845001
0,1,0,0.6931471805599453,3.8712010109078907,7.170888478512505
0,0,1,1.3862943611198906,6.55250788703459,9.61587214452889
0,0,0,1.0986122886681096,2.3978952727983707,7.3783837129967145
0,0,1,1.9459101490553132,5.198497031265826,8.974744612722734
1,0,0,1.3862943611198906,4.875197323201151,8.071218539969863
0,0,1,1.3862943611198906,6.398594934535208,9.61587214452889
0,1,0,0.6931471805599453,4.2626798770413155,6.90875477931522
0,0,1,0.6931471805599453,6.639875833826536,11.156264806643742
1,0,0,1.3862943611198906,5.198497031265826,7.824445930877619
0,0,1,1.3862943611198906,5.14166355650266,7.696667081526462
0,1,0,0.6931471805599453,3.58351893845611,6.621405651764134
1,0,0,2.3978952727983707,5.3981627015177525,8.412054873292933
0,0,1,1.0986122886681096,4.795790545596741,9.90353755128617
0,0,1,1.3862943611198906,5.993961427306569,8.340694647925071
0,1,0,1.6094379124341003,5.932245187448011,9.210440366976517
1,0,0,0.6931471805599453,5.993961427306569,6.111467339502679
0,0,1,1.3862943611198906,5.916202062607435,9.61587214452889
0,1,0,1.791759469228055,5.707110264748875,10.165890277802454
0,0,0,0.6931471805599453,4.110873864173311,7.0909098220799835
0,0,0,0.6931471805599453,4.110873864173311,7.0909098220799835
0,0,1,1.0986122886681096,4.61512051684126,8.699681400989514
0,0,1,1.3862943611198906,5.707110264748875,8.77971129020447
0,0,0,1.3862943611198906,4.859812404361672,7.208600337960199
0,0,0,1.3862943611198906,5.303304908059076,7.937731775260109
0,0,1,0.6931471805599453,4.836281906951478,6.2166061010848646
0,0,0,1.0986122886681096,2.3978952727983707,7.313886831633462
0,1,0,1.3862943611198906,5.638354669333745,9.15915233520675
1,0,0,1.791759469228055,4.709530201312334,7.972810784121404
1,0,0,1.0986122886681096,5.765191102784844,8.987321812850125
0,0,0,0.6931471805599453,2.3978952727983707,6.523562306149512
1,0,0,1.0986122886681096,4.875197323201151,8.216358332386156
1,0,0,1.6094379124341003,5.860786223465865,8.612685172875459
0,0,0,1.3862943611198906,5.3981627015177525,7.783640596221253
0,0,0,1.3862943611198906,5.3981627015177525,8.071218539969863
0,0,1,0.6931471805599453,4.51085950651685,7.170888478512505
0,1,0,1.6094379124341003,6.293419278846481,8.962007209588313
0,0,0,1.0986122886681096,5.017279836814924,7.650168700845001
1,0,0,1.6094379124341003,6.040254711277414,8.412054873292933
0,1,0,1.3862943611198906,5.303304908059076,9.210440366976517
0,1,0,1.6094379124341003,6.2166061010848646,8.987321812850125
1,0,0,1.3862943611198906,5.484796933490655,8.612685172875459
