norte,oeste,sul,quartos,area,preco
0,0,0,1.0986122886681096,4.61512051684126,7.3783837129967145
0,0,1,1.791759469228055,6.398594934535208,8.987321812850125
1,0,0,1.3862943611198906,5.081404364984463,7.844240718141811
0,0,1,1.791759469228055,6.2166061010848646,10.819798284210286
1,0,0,1.3862943611198906,4.890349128221754,8.006700845440367
0,1,0,1.3862943611198906,5.176149732573829,8.699681400989514
0,0,0,1.0986122886681096,4.189654742026425,7.170888478512505
0,0,0,1.0986122886681096,4.394449154672439,7.650168700845001
0,0,1,1.0986122886681096,4.919980925828125,8.412054873292933
0,0,1,1.3862943611198906,5.111987788356544,8.24301946898925
1,0,0,1.0986122886681096,5.8888779583328805,7.00397413672268
0,0,0,1.0986122886681096,4.2626798770413155,7.496097345175956
0,1,0,1.3862943611198906,6.55250788703459,9.305741456739435
0,0,1,1.3862943611198906,5.303304908059076,8.987321812850125
0,1,0,1.3862943611198906,5.860786223465865,8.77971129020447
0,0,1,1.0986122886681096,4.836281906951478,7.824445930877619
0,0,1,0.6931471805599453,3.9318256327243257,7.601402334583733
0,0,1,1.6094379124341003,5.860786223465865,9.210440366976517
0,0,0,0.6931471805599453,4.110873864173311,6.621405651764134
0,0,1,1.3862943611198906,5.303304908059076,8.188966863648876
0,1,0,1.3862943611198906,5.3981627015177525,9.680406499268875
0,0,0,0.6931471805599453,3.9318256327243257,6.398594934535208
1,0,0,0.6931471805599453,4.02535169073515,7.244941546337007
1,0,0,1.3862943611198906,4.875197323201151,7.824445930877619
0,1,0,0.6931471805599453,4.110873864173311,6.90875477931522
0,1,0,1.3862943611198906,4.61512051684126,8.412054873292933
0,1,0,0.6931471805599453,3.58351893845611,7.496097345175956
1,0,0,0.6931471805599453,3.4339872044851463,6.311734809152915
0,1,0,0.6931471805599453,3.9318256327243257,6.478509642208569
0,0,0,1.0986122886681096,4.465908118654584,7.00397413672268
0,1,0,2.1972245773362196,5.5254529391317835,9.680406499268875
0,1,0,1.3862943611198906,5.25227342804663,8.517393171418904
1,0,0,1.3862943611198906,5.3981627015177525,8.366602832783736
0,0,0,1.0986122886681096,3.9318256327243257,6.803505257608338
0,0,1,1.3862943611198906,4.948759890378168,8.412054873292933
0,1,0,0.6931471805599453,3.4339872044851463,6.68586094706836
0,1,0,1.6094379124341003,6.464588303689961,9.105090961257085
0,1,0,1.0986122886681096,5.771441123130016,9.210440366976517
0,1,0,1.0986122886681096,5.017279836814924,8.497194544909547
0,0,0,0.6931471805599453,3.713572066704308,6.621405651764134
0,1,0,1.3862943611198906,4.61512051684126,7.313886831633462
0,0,0,1.3862943611198906,4.709530201312334,7.937731775260109
0,0,1,1.6094379124341003,5.968707559985366,9.90353755128617
0,0,1,1.0986122886681096,5.017279836814924,7.901377353792616
0,0,1,1.0986122886681096,4.948759890378168,9.210440366976517
0,0,0,1.0986122886681096,4.2626798770413155,7.208600337960199
0,1,0,1.0986122886681096,4.110873864173311,7.00397413672268
0,0,0,1.6094379124341003,5.707110264748875,8.612685172875459
0,0,1,0.6931471805599453,4.02535169073515,6.90875477931522
0,1,0,1.6094379124341003,6.198478716492308,10.085850775128717
0,0,1,0.6931471805599453,5.017279836814924,8.294299608857235
0,1,0,1.0986122886681096,4.61512051684126,7.496097345175956
0,1,0,1.3862943611198906,5.198497031265826,9.61587214452889
0,0,1,1.3862943611198906,4.927253685157205,7.8636512654486515
1,0,0,1.6094379124341003,4.2626798770413155,7.824445930877619
0,1,0,0.6931471805599453,3.044522437723423,5.993961427306569
0,0,0,0.6931471805599453,3.9318256327243257,6.55250788703459
0,0,1,1.3862943611198906,5.198497031265826,8.612685172875459
0,0,1,1.791759469228055,5.720311776607412,9.546884034617925
1,0,0,1.6094379124341003,5.303304908059076,7.937731775260109
1,0,0,1.0986122886681096,3.9318256327243257,7.313886831633462
1,0,0,0.6931471805599453,3.58351893845611,6.55250788703459
0,1,0,1.0986122886681096,4.454347296253507,7.313886831633462
0,0,1,1.0986122886681096,5.303304908059076,8.294299608857235
0,0,1,1.0986122886681096,4.61512051684126,7.696667081526462
0,0,1,1.791759469228055,6.398594934535208,9.798182590890704
1,0,0,1.0986122886681096,4.110873864173311,6.90875477931522
0,0,1,1.3862943611198906,4.919980925828125,8.006700845440367
1,0,0,1.791759469228055,6.0330862217988015,9.210440366976517
0,1,0,1.0986122886681096,5.017279836814924,7.438971592395862
0,0,0,1.3862943611198906,5.5254529391317835,7.901377353792616
0,1,0,1.6094379124341003,6.38856140554563,8.566173813637858
0,0,0,0.6931471805599453,3.4339872044851463,7.0909098220799835
0,0,1,0.6931471805599453,3.58351893845611,6.68586094706836
1,0,0,1.0986122886681096,4.2626798770413155,6.85751406254539
0,0,0,1.3862943611198906,5.564520407322694,7.937731775260109
1,0,0,1.6094379124341003,6.68586094706836,9.210440366976517
0,0,0,1.0986122886681096,4.394449154672439,7.438971592395862
0,0,0,0.6931471805599453,3.8712010109078907,6.803505257608338
1,0,0,1.3862943611198906,4.61512051684126,7.783640596221253
1,0,0,0.6931471805599453,3.9318256327243257,6.311734809152915
0,0,0,1.3862943611198906,5.303304908059076,7.937731775260109
1,0,0,0.6931471805599453,6.042632833682381,9.392745258631441
1,0,0,1.0986122886681096,4.394449154672439,7.170119543449628
0,0,1,1.6094379124341003,6.478509642208569,10.12667110305036
0,0,0,1.3862943611198906,4.3694478524670215,7.741099090035366
0,0,1,1.6094379124341003,6.111467339502679,9.680406499268875
0,0,1,1.6094379124341003,5.327876168789581,8.974744612722734
0,0,1,1.3862943611198906,6.175867270105761,9.852246888342531
1,0,0,1.0986122886681096,4.2626798770413155,7.601402334583733
1,0,0,1.0986122886681096,3.8918202981106265,6.825460036255307
0,1,0,0.6931471805599453,4.110873864173311,7.00397413672268
0,1,0,1.3862943611198906,5.942799375126701,9.61587214452889
1,0,0,1.0986122886681096,4.51085950651685,6.90875477931522
0,0,1,1.3862943611198906,4.795790545596741,8.07961802938984
0,0,1,1.3862943611198906,5.081404364984463,8.517393171418904
0,1,0,1.0986122886681096,6.054439346269371,10.165890277802454
1,0,0,1.6094379124341003,5.755742213586912,9.179984251961283
0,1,0,1.6094379124341003,5.638354669333745,9.472781556562168
0,0,0,1.0986122886681096,4.110873864173311,6.621405651764134
0,0,0,1.6094379124341003,5.5909869805108565,8.699681400989514
0,0,1,1.6094379124341003,5.303304908059076,9.210440366976517
1,0,0,1.0986122886681096,4.02535169073515,7.409136443920128
0,0,1,1.3862943611198906,5.303304908059076,7.650168700845001
0,1,0,1.6094379124341003,6.124683390894205,9.798182590890704
1,0,0,0.6931471805599453,3.713572066704308,6.7464121285733745
0,0,1,0.6931471805599453,3.8918202981106265,6.398594934535208
0,0,1,1.0986122886681096,4.394449154672439,7.496097345175956
0,1,0,1.0986122886681096,4.394449154672439,7.313886831633462
0,0,1,1.6094379124341003,5.993961427306569,9.61587214452889
0,0,0,1.0986122886681096,5.017279836814924,8.160803920954665
0,1,0,1.0986122886681096,4.948759890378168,7.937731775260109
0,0,1,1.3862943611198906,4.836281906951478,7.650168700845001
1,0,0,1.6094379124341003,5.572154032177765,8.987321812850125
0,0,0,1.3862943611198906,4.795790545596741,7.901377353792616
0,0,1,1.6094379124341003,4.394449154672439,8.699681400989514
0,1,0,1.0986122886681096,4.61512051684126,7.696667081526462
0,1,0,1.0986122886681096,4.795790545596741,8.006700845440367
1,0,0,1.6094379124341003,5.198497031265826,7.824445930877619
0,0,1,1.3862943611198906,5.393627546352361,8.517393171418904
0,0,0,1.3862943611198906,4.836281906951478,7.313886831633462
1,0,0,1.0986122886681096,5.484796933490655,7.824445930877619
0,1,0,1.3862943611198906,5.786897381366708,9.99884318585288
0,0,1,1.3862943611198906,5.921578419643816,10.373522431293592
1,0,0,0.6931471805599453,3.713572066704308,6.55250788703459
1,0,0,1.3862943611198906,5.707110264748875,7.824445930877619
0,0,1,1.3862943611198906,5.442417710521793,9.15915233520675
0,0,0,0.6931471805599453,3.9318256327243257,6.53813982376767
1,0,0,1.791759469228055,4.394449154672439,7.601402334583733
1,0,0,0.6931471805599453,3.713572066704308,6.398594934535208
0,1,0,1.3862943611198906,5.3981627015177525,7.937731775260109
0,1,0,1.6094379124341003,6.792344427470809,10.915106645867503
0,1,0,1.0986122886681096,5.5254529391317835,8.412054873292933
0,0,1,0.6931471805599453,4.2626798770413155,7.244941546337007
0,1,0,1.0986122886681096,4.110873864173311,6.398594934535208
0,1,0,1.3862943611198906,5.017279836814924,7.601402334583733
0,0,1,1.791759469228055,6.236369590203704,9.472781556562168
1,0,0,1.0986122886681096,3.828641396489095,6.90875477931522
0,0,0,1.0986122886681096,4.727387818712341,8.476579508530941
0,0,1,1.0986122886681096,4.02535169073515,6.621405651764134
0,1,0,1.3862943611198906,4.61512051684126,7.244941546337007
1,0,0,0.6931471805599453,4.2626798770413155,6.398594934535208
0,0,0,1.3862943611198906,4.61512051684126,7.601402334583733
0,1,0,0.6931471805599453,3.5263605246161616,6.90875477931522
1,0,0,1.791759469228055,6.3473892096560105,9.105090961257085
0,1,0,1.3862943611198906,5.231108616854587,9.305741456739435
1,0,0,1.3862943611198906,4.948759890378168,7.696667081526462
0,0,1,1.3862943611198906,5.638354669333745,8.987321812850125
1,0,0,1.0986122886681096,3.9318256327243257,6.90875477931522
0,0,0,0.6931471805599453,3.4339872044851463,6.508769136971682
1,0,0,1.0986122886681096,4.875197323201151,7.244941546337007
1,0,0,0.6931471805599453,3.713572066704308,6.2166061010848646
0,1,0,1.6094379124341003,5.707110264748875,8.699681400989514
0,0,0,1.0986122886681096,2.3978952727983707,7.00397413672268
0,0,1,0.6931471805599453,3.58351893845611,6.68586094706836
0,0,0,1.3862943611198906,4.61512051684126,7.313886831633462
1,0,0,1.0986122886681096,4.61512051684126,7.0909098220799835
0,0,0,1.3862943611198906,4.51085950651685,7.601402334583733
0,0,0,1.0986122886681096,4.61512051684126,7.696667081526462
0,0,0,1.0986122886681096,4.060443010546419,7.00397413672268
1,0,0,0.6931471805599453,3.9318256327243257,6.478509642208569
1,0,0,1.0986122886681096,4.394449154672439,7.601402334583733
0,0,0,0.6931471805599453,2.3978952727983707,6.55250788703459
0,1,0,2.8903717578961645,6.398594934535208,10.714439990727769
1,0,0,1.3862943611198906,5.484796933490655,8.412054873292933
0,0,0,0.6931471805599453,3.713572066704308,6.55250788703459
1,0,0,1.0986122886681096,4.736198448394496,8.131824785007195
0,0,0,1.3862943611198906,5.749392985908253,9.392745258631441
0,1,0,1.6094379124341003,5.860786223465865,8.699681400989514
0,1,0,1.0986122886681096,4.394449154672439,7.346655163176539
0,0,1,1.0986122886681096,4.919980925828125,8.101980731853192
0,1,0,1.0986122886681096,4.51085950651685,7.650168700845001
0,0,0,0.6931471805599453,4.330733340286331,7.048386408721883
0,0,1,0.6931471805599453,5.017279836814924,8.294299608857235
0,0,0,1.3862943611198906,5.484796933490655,7.313886831633462
1,0,0,0.6931471805599453,4.2626798770413155,7.0909098220799835
0,0,0,0.6931471805599453,4.189654742026425,7.00397413672268
0,1,0,1.6094379124341003,6.255750041753367,9.392745258631441
0,1,0,0.6931471805599453,5.062595033026967,8.853808274977197
1,0,0,1.3862943611198906,4.948759890378168,7.496097345175956
0,0,1,1.9459101490553132,6.621405651764134,9.90353755128617
0,0,1,1.0986122886681096,4.61512051684126,7.523481312573497
0,0,1,1.6094379124341003,5.707110264748875,8.922791623969637
0,0,1,1.3862943611198906,5.017279836814924,7.3783837129967145
0,1,0,1.0986122886681096,4.394449154672439,7.650168700845001
1,0,0,1.0986122886681096,3.9318256327243257,7.244941546337007
0,1,0,1.0986122886681096,4.394449154672439,7.3783837129967145
0,1,0,1.3862943611198906,5.3230099791384085,7.972810784121404
0,0,0,1.0986122886681096,4.51085950651685,6.85751406254539
0,0,1,1.3862943611198906,4.770684624465665,8.699681400989514
0,1,0,0.6931471805599453,3.713572066704308,7.244941546337007
0,1,0,1.6094379124341003,6.263398262591624,10.819798284210286
0,0,0,1.3862943611198906,4.795790545596741,7.9269635448629785
0,1,0,1.3862943611198906,5.802118375377063,8.987321812850125
1,0,0,1.3862943611198906,4.61512051684126,7.550135342488429
0,0,0,1.0986122886681096,4.709530201312334,8.006700845440367
0,0,0,1.3862943611198906,5.707110264748875,8.699681400989514
0,1,0,0.6931471805599453,3.9318256327243257,7.00397413672268
0,0,0,1.0986122886681096,4.110873864173311,7.741099090035366
0,0,0,1.0986122886681096,4.48863636973214,7.783640596221253
0,0,0,1.0986122886681096,2.3978952727983707,6.803505257608338
0,0,0,1.0986122886681096,4.2626798770413155,7.0909098220799835
1,0,0,1.0986122886681096,3.9318256327243257,7.3783837129967145
0,0,0,1.3862943611198906,4.6443908991413725,7.496097345175956
0,0,1,0.6931471805599453,3.044522437723423,7.313886831633462
0,0,1,0.6931471805599453,3.258096538021482,6.90875477931522
1,0,0,0.6931471805599453,5.303304908059076,6.621405651764134
0,0,0,0.6931471805599453,2.3978952727983707,6.68586094706836
1,0,0,1.0986122886681096,4.110873864173311,7.0909098220799835
0,1,0,0.6931471805599453,3.4339872044851463,7.00397413672268
0,0,1,1.6094379124341003,5.638354669333745,9.741027444837728
0,0,0,1.0986122886681096,4.875197323201151,7.496097345175956
0,1,0,1.6094379124341003,5.993961427306569,9.392745258631441
0,0,0,1.3862943611198906,5.278114659230518,8.006700845440367
1,0,0,2.3978952727983707,6.2166061010848646,8.987321812850125
0,0,1,2.1972245773362196,5.308267697401205,9.210440366976517
1,0,0,1.0986122886681096,3.8918202981106265,7.0909098220799835
0,0,0,1.3862943611198906,5.220355825078325,8.071218539969863
0,1,0,1.3862943611198906,5.318119993844216,9.305741456739435
0,1,0,1.3862943611198906,5.198497031265826,8.160803920954665
0,1,0,1.0986122886681096,3.9318256327243257,6.803505257608338
0,0,0,1.0986122886681096,4.110873864173311,6.90875477931522
1,0,0,1.6094379124341003,5.860786223465865,8.682877107057168
1,0,0,1.0986122886681096,4.564348191467836,7.496097345175956
0,0,1,0.6931471805599453,4.61512051684126,6.68586094706836
1,0,0,0.6931471805599453,3.828641396489095,6.803505257608338
0,1,0,1.3862943611198906,4.709530201312334,8.764209507142004
0,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
0,0,0,0.6931471805599453,3.4965075614664802,6.255750041753367
0,0,0,1.3862943611198906,4.709530201312334,7.313886831633462
0,0,0,1.0986122886681096,4.02535169073515,7.244941546337007
0,1,0,1.3862943611198906,4.948759890378168,8.101980731853192
0,1,0,1.6094379124341003,5.860786223465865,9.105090961257085
1,0,0,0.6931471805599453,3.8918202981106265,6.68586094706836
0,1,0,2.5649493574615367,6.1779441140506,10.12667110305036
0,1,0,1.3862943611198906,5.0369526024136295,7.901377353792616
0,0,0,1.0986122886681096,4.948759890378168,7.170888478512505
0,0,1,1.3862943611198906,4.709530201312334,8.006700845440367
0,0,1,1.9459101490553132,5.831882477283517,8.853808274977197
0,0,0,1.0986122886681096,4.2626798770413155,7.496097345175956
0,0,1,1.3862943611198906,5.5254529391317835,9.680406499268875
1,0,0,1.0986122886681096,4.875197323201151,7.824445930877619
0,0,1,1.3862943611198906,5.420534999272286,8.853808274977197
0,0,1,1.6094379124341003,6.666956792429207,9.680406499268875
0,0,0,1.0986122886681096,5.198497031265826,7.496097345175956
0,0,1,2.1972245773362196,6.255750041753367,10.12667110305036
0,1,0,1.0986122886681096,4.709530201312334,7.518064181233078
1,0,0,0.6931471805599453,3.58351893845611,7.048386408721883
0,0,1,1.0986122886681096,4.110873864173311,7.0909098220799835
1,0,0,1.3862943611198906,5.303304908059076,7.714677473800927
0,0,1,1.0986122886681096,4.61512051684126,7.824445930877619
0,1,0,1.6094379124341003,5.958424693029782,8.648396877031582
1,0,0,1.0986122886681096,4.912654885736052,8.071218539969863
0,0,1,1.3862943611198906,5.5254529391317835,9.200391041122515
0,1,0,1.791759469228055,5.707110264748875,9.61587214452889
1,0,0,1.3862943611198906,5.3981627015177525,8.699681400989514
0,1,0,1.9459101490553132,6.704414354964107,10.12667110305036
0,1,0,1.3862943611198906,4.948759890378168,9.392745258631441
0,0,0,0.6931471805599453,4.110873864173311,6.647688373563329
0,0,0,1.3862943611198906,4.454347296253507,7.824445930877619
0,1,0,1.3862943611198906,6.111467339502679,8.517393171418904
0,1,0,1.3862943611198906,5.755742213586912,9.15915233520675
1,0,0,1.6094379124341003,5.993961427306569,8.517393171418904
0,1,0,1.3862943611198906,5.017279836814924,7.824445930877619
0,1,0,1.3862943611198906,4.820281565605037,7.824445930877619
0,1,0,1.6094379124341003,5.14166355650266,8.612685172875459
0,0,1,1.6094379124341003,5.564520407322694,8.987321812850125
1,0,0,0.6931471805599453,3.4339872044851463,6.7464121285733745
1,0,0,1.3862943611198906,5.420534999272286,8.24301946898925
0,0,1,2.1972245773362196,5.564520407322694,9.741027444837728
0,0,1,1.3862943611198906,6.100318952020064,9.90353755128617
1,0,0,1.0986122886681096,4.02535169073515,6.90875477931522
0,0,1,1.3862943611198906,6.398594934535208,8.853808274977197
0,0,1,1.6094379124341003,5.3981627015177525,9.798182590890704
0,0,1,1.6094379124341003,6.2166061010848646,8.853808274977197
0,1,0,1.6094379124341003,5.25227342804663,8.895766604056085
1,0,0,1.6094379124341003,5.993961427306569,8.699681400989514
1,0,0,1.3862943611198906,4.394449154672439,7.00397413672268
1,0,0,1.0986122886681096,4.61512051684126,7.496097345175956
0,0,0,1.0986122886681096,4.61512051684126,7.313886831633462
1,0,0,1.0986122886681096,4.61512051684126,7.601402334583733
0,0,1,1.0986122886681096,4.394449154672439,8.03947991910045
0,0,1,1.3862943611198906,5.303304908059076,8.517393171418904
0,0,1,1.3862943611198906,5.942799375126701,9.210440366976517
0,0,1,1.9459101490553132,5.442417710521793,8.612685172875459
0,0,0,1.3862943611198906,4.795790545596741,8.006700845440367
0,0,0,1.3862943611198906,4.51085950651685,7.170888478512505
0,0,0,1.0986122886681096,4.0943445622221,7.048386408721883
